ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),UOM (Items),Rate (Items)
,,,,,,224b903308,STK0019,1.0,Nos,0.0
,,,,,,548d72a8aa,STK0023,1.0,Nos,0.0
,,,,,,d4ae5a471e,STK0025,1.0,Nos,0.0
,,,,,,7c3ee9589c,STK0026,1.0,Nos,0.0
,,,,,,d8525df5d2,STK0029,1.0,Nos,0.0
,,,,,,89fee18cd0,STK0030,1.0,Nos,0.0
,,,,,,2e3ea5f035,TNK0023,1.0,Nos,0.0
,,,,,,588a165d2b,PCK0013,1.0,Nos,0.0
,,,,,,5fbeff4e64,WIH0001,1.0,Nos,0.0
,,,,,,1faa95e0bb,WIH0002,1.0,Nos,0.0
,,,,,,8766e939b3,PCK0010,1180.0,Meter,0.0
,,,,,,baa7c2b3c7,PCK0001,4200.0,Millimeter,0.0
,,,,,,a765e78136,CEM0001,330.0,Gram,0.0
,,,,,,375310ce11,CEM0002,275.0,Gram,0.0
BOM-TEM0000034-001,TEM0000034,Real Appliances Private Limited,1.0,INR,1.0,126da5fe79,MIS0008,0.479,Square Meter,0.0
,,,,,,6d5ea2b7dd,ELE0006,1.0,Nos,0.0
,,,,,,659699754e,ASP0010,1.0,Nos,0.0
,,,,,,575b15981b,ELC0006,1.0,Nos,0.0
,,,,,,67748a4b05,ELC0008,1.0,Nos,0.0
,,,,,,0b6319dbb2,ELC0009,1.0,Nos,0.0
,,,,,,01d33b10fe,HRD0002,20.0,Nos,0.0
,,,,,,b5db30f3aa,HRD0006,4.0,Nos,0.0
,,,,,,cb0dfa9db4,HRD0009,4.0,Nos,0.0
,,,,,,0fc2b67abd,HRD0015,4.0,Nos,0.0
,,,,,,88c48d4a6c,HRD0020,4.0,Nos,0.0
,,,,,,24fa773c3c,HRD0021,4.0,Nos,0.0
,,,,,,4430fa7f67,HRD0024,3.0,Nos,0.0
,,,,,,4db4050e70,HRD0026,4.0,Nos,0.0
,,,,,,c0eb3cb547,HRD0027,2.0,Nos,0.0
,,,,,,0f36c1ac16,HRD0029,3.0,Nos,0.0
,,,,,,2d088a9acf,IMP0003,1.0,Nos,0.0
,,,,,,0750442f4b,HRD0030,1.0,Nos,0.0
,,,,,,352d1a00a3,MIS0001,1.0,Nos,0.0
,,,,,,4bd3f9d6ee,MIS0003,1.0,Nos,0.0
,,,,,,1bb4ef1ea0,HRD0031,1.0,Nos,0.0
,,,,,,2d2fb07ccf,MIS0009,100.0,Nos,0.0
,,,,,,d40a6753c1,MIS0010,2.0,Nos,0.0
,,,,,,b5c975d515,PCK0004,1.0,Nos,0.0
,,,,,,722fedfa9f,PCK0011,1.0,Nos,0.0
,,,,,,bfd38a4817,PB0000181,1.0,Nos,0.0
,,,,,,0dad5f7f18,PAI0029,1.0,Nos,0.0
,,,,,,f75ec200ee,PAI0041,2.0,Nos,0.0
,,,,,,85f3de2e28,PTC0047,1.0,Nos,0.0
,,,,,,07059d3093,PTC0049,1.0,Nos,0.0
,,,,,,f828491b76,PTC0050,1.0,Nos,0.0
,,,,,,7b709bb6af,PTC0051,1.0,Nos,0.0
,,,,,,71dfe332f1,PTC0077,1.0,Nos,0.0
,,,,,,17f57e7fec,PTC0078,1.0,Nos,0.0
,,,,,,495f8e54ef,RBP0002,1.0,Nos,0.0
,,,,,,e28a19946c,RBP0005,1.0,Nos,0.0
,,,,,,4ba4ac7804,RBP0006,1.0,Nos,0.0
,,,,,,7721a2c683,RBP0009,1.0,Nos,0.0
,,,,,,be2af8a0e8,RBP0015,1.0,Nos,0.0
,,,,,,1cf2a22024,STK0002,1.0,Nos,0.0
,,,,,,2c6037a2e3,STK0004,1.0,Nos,0.0
,,,,,,50f1128144,STK0005,1.0,Nos,0.0
,,,,,,3b4b53b467,STK0006,1.0,Nos,0.0
,,,,,,fd14a22697,STK0009,1.0,Nos,0.0
,,,,,,e10a5a328a,STK0013,1.0,Nos,0.0
,,,,,,941446457,STK0019,1.0,Nos,0.0
,,,,,,d9eda7a80f,STK0023,1.0,Nos,0.0
,,,,,,5cc51cfef5,STK0025,1.0,Nos,0.0
,,,,,,c7be218e67,STK0026,1.0,Nos,0.0
,,,,,,8c7f703712,STK0029,1.0,Nos,0.0
,,,,,,954ce33248,STK0030,1.0,Nos,0.0
,,,,,,dc9d919c1b,STK0039,1.0,Nos,0.0
,,,,,,f580292aac,TNK0010,1.0,Nos,0.0
,,,,,,17aa4168c0,PCK0013,1.0,Nos,0.0
,,,,,,5b8a567630,WIH0001,1.0,Nos,0.0
,,,,,,5a060ed82d,WIH0002,1.0,Nos,0.0
,,,,,,6a63e0ce16,PCK0001,4000.0,Millimeter,0.0
,,,,,,8aba824072,PCK0009,1180.0,Millimeter,0.0
BOM-TEM0000035-001,TEM0000035,Real Appliances Private Limited,1.0,INR,1.0,d6a2f5104a,MIS0008,0.532,Square Meter,0.0
,,,,,,9255c240c0,ELE0008,1.0,Nos,0.0
,,,,,,aad4a943fa,ASP0015,1.0,Nos,0.0
,,,,,,af7048f9fe,BRK0004,1.0,Nos,0.0
,,,,,,c97bd3c94d,ELC0005,1.0,Nos,0.0
,,,,,,a6e4ab32d0,ELC0008,1.0,Nos,0.0
,,,,,,d57f310e9f,ELC0009,1.0,Nos,0.0
,,,,,,c8287de336,HRD0002,20.0,Nos,0.0
,,,,,,ca2d30aa4a,HRD0006,4.0,Nos,0.0
,,,,,,fb18a720c7,HRD0017,4.0,Nos,0.0
,,,,,,03b4a8d2a0,HRD0020,4.0,Nos,0.0
,,,,,,9c76761481,HRD0021,6.0,Nos,0.0
,,,,,,d50b2eacf3,HRD0023,4.0,Nos,0.0
,,,,,,6827eb40af,HRD0024,3.0,Nos,0.0
,,,,,,30cb4f9447,HRD0025,3.0,Nos,0.0
,,,,,,1ce9dacd1d,HRD0028,3.0,Nos,0.0
,,,,,,3397835346,HRD0029,3.0,Nos,0.0
,,,,,,adc58b17ce,IMP0003,1.0,Nos,0.0
,,,,,,32525c3613,HRD0030,1.0,Nos,0.0
,,,,,,6ffcdbd268,MIS0001,1.0,Nos,0.0
,,,,,,c81397b390,MIS0003,1.0,Nos,0.0
,,,,,,bab8f5c2dd,MIS0005,1.0,Nos,0.0
,,,,,,f38a340766,HRD0031,1.0,Nos,0.0
,,,,,,f6d7320e73,MIS0009,100.0,Nos,0.0
,,,,,,ea7b53c3b0,PCK0005,1.0,Nos,0.0
,,,,,,b5f106f84a,PCK0012,1.0,Nos,0.0
,,,,,,1f3fc06ef9,PB0000077,1.0,Nos,0.0
,,,,,,36ebf16f97,PAI0032,1.0,Nos,0.0
,,,,,,46dd724949,PAI0042,2.0,Nos,0.0
,,,,,,970df0928d,PTC0047,1.0,Nos,0.0
,,,,,,a6ccd5839c,PTC0049,1.0,Nos,0.0
,,,,,,4407def8bf,PTC0050,1.0,Nos,0.0
,,,,,,9d871a6e60,PTC0077,1.0,Nos,0.0
,,,,,,ce3dc892df,PTC0078,1.0,Nos,0.0
,,,,,,526b3925d8,RBP0002,1.0,Nos,0.0
,,,,,,512451127,RBP0005,1.0,Nos,0.0
,,,,,,8.97323E+292,RBP0006,1.0,Nos,0.0
,,,,,,a46fa52c34,RBP0009,1.0,Nos,0.0
,,,,,,ba4ec69810,RBP0015,1.0,Nos,0.0
,,,,,,26d8a56590,STK0002,1.0,Nos,0.0
,,,,,,7876e8f3dd,STK0004,1.0,Nos,0.0
,,,,,,f1a9cc6b99,STK0005,1.0,Nos,0.0
,,,,,,0a2bb6d6c2,STK0006,1.0,Nos,0.0
,,,,,,07f61d7497,STK0009,1.0,Nos,0.0
,,,,,,3190891c07,STK0013,1.0,Nos,0.0
,,,,,,26c7afdf33,STK0019,1.0,Nos,0.0
,,,,,,422fb01fdf,STK0023,1.0,Nos,0.0
,,,,,,b90911dede,STK0025,1.0,Nos,0.0
,,,,,,767ca9afbb,STK0026,1.0,Nos,0.0
,,,,,,254887e9a9,STK0029,1.0,Nos,0.0
,,,,,,aadbdc1a84,STK0030,1.0,Nos,0.0
,,,,,,4260d3054a,STK0039,1.0,Nos,0.0
,,,,,,64531cbc42,TNK0011,1.0,Nos,0.0
,,,,,,7261bd9bbb,PCK0015,1.0,Nos,0.0
,,,,,,3666b59015,PCK0022,1.0,Nos,0.0
,,,,,,e109b0c795,WIH0001,1.0,Nos,0.0
,,,,,,f0337e997a,WIH0002,1.0,Nos,0.0
,,,,,,db6c58c126,PCK0009,1250.0,Millimeter,0.0
BOM-TEM0000036-001,TEM0000036,Real Appliances Private Limited,1.0,INR,1.0,13834d67f6,ELE0014,1.0,Nos,0.0
,,,,,,690d0cb722,ELC0005,1.0,Nos,0.0
,,,,,,b8d05be2c1,HRD0002,4.0,Nos,0.0
,,,,,,83757688c6,HRD0007,3.0,Nos,0.0
,,,,,,0ff0d156e8,HRD0017,4.0,Nos,0.0
,,,,,,a1fd591d41,HRD0023,4.0,Nos,0.0
,,,,,,946933bc45,IMP0002,1.0,Nos,0.0
,,,,,,10446ea316,IMP0001,1.0,Nos,0.0
,,,,,,607d5b4a03,HRD0034,1.0,Nos,0.0
,,,,,,0c41c5cb6c,IMP0003,1.0,Nos,0.0
,,,,,,91d421b785,IMP0007,1.0,Nos,0.0
,,,,,,2b6b09b5d6,HRD0032,1.0,Nos,0.0
,,,,,,92c808eddc,MIS0003,1.0,Nos,0.0
,,,,,,1da4ef4975,MIS0004,1.0,Nos,0.0
,,,,,,82ea253279,MIS0005,1.0,Nos,0.0
,,,,,,ce79099ef2,MIS0009,100.0,Nos,0.0
,,,,,,75fc8e20b2,PCK0005,1.0,Nos,0.0
,,,,,,a5a25c50f1,PCK0012,1.0,Nos,0.0
,,,,,,3cd34714a1,PB0000096,1.0,Nos,0.0
,,,,,,5a95fb9d4b,PAI0033,1.0,Nos,0.0
,,,,,,7a33d2c081,PAI0049,2.0,Nos,0.0
,,,,,,5e9b05ad5a,PTC0061,1.0,Nos,0.0
,,,,,,f509ae88c0,PTC0062,1.0,Nos,0.0
,,,,,,558db35a82,PTC0063,1.0,Nos,0.0
,,,,,,bf8e5e21bd,PTC0068,1.0,Nos,0.0
,,,,,,cfea57e226,PTC0069,1.0,Nos,0.0
,,,,,,71b79e9316,PTC0070,1.0,Nos,0.0
,,,,,,4389162451,PTC0071,1.0,Nos,0.0
,,,,,,ad18f6a3ce,PTC0077,1.0,Nos,0.0
,,,,,,b2de46daa9,PTC0078,1.0,Nos,0.0
,,,,,,20d6653ba7,RBP0010,1.0,Nos,0.0
,,,,,,755aec2c73,STK0001,1.0,Nos,0.0
,,,,,,1bfc6b8b7b,STK0002,1.0,Nos,0.0
,,,,,,3a58227e4e,STK0003,1.0,Nos,0.0
,,,,,,eac1dd81ea,STK0004,1.0,Nos,0.0
,,,,,,40eb375b27,STK0005,1.0,Nos,0.0
,,,,,,95f4ca8709,STK0006,1.0,Nos,0.0
,,,,,,459fb5fa60,STK0009,1.0,Nos,0.0
,,,,,,80d4883a91,STK0014,1.0,Nos,0.0
,,,,,,5261870177,STK0019,1.0,Nos,0.0
,,,,,,711acd004d,STK0023,1.0,Nos,0.0
,,,,,,e0bf17b3a7,STK0025,1.0,Nos,0.0
,,,,,,c3ac6caf42,STK0026,1.0,Nos,0.0
,,,,,,63a5542ef1,STK0029,1.0,Nos,0.0
,,,,,,785a93b486,STK0030,1.0,Nos,0.0
,,,,,,8fe776359d,TNK0024,1.0,Nos,0.0
,,,,,,bf5ad9a0d3,PCK0022,1.0,Nos,0.0
,,,,,,517202ae0f,WIH0001,1.0,Nos,0.0
,,,,,,74c5616261,WIH0002,1.0,Nos,0.0
,,,,,,0058ab229d,PCK0001,4640.0,Millimeter,0.0
,,,,,,aa1d4028b6,PCK0009,1250.0,Millimeter,0.0
,,,,,,72e6ab9efe,CEM0001,516.0,Gram,0.0
,,,,,,5de4de0868,CEM0002,430.0,Gram,0.0
BOM-TEM0000037-001,TEM0000037,Real Appliances Private Limited,1.0,INR,1.0,4d509f7e8b,MIS0008,0.626,Square Meter,0.0
,,,,,,bb4adf2c7b,ELE0008,1.0,Nos,0.0
,,,,,,c928214079,ASP0013,1.0,Nos,0.0
,,,,,,d16ffd67cc,ELC0005,1.0,Nos,0.0
,,,,,,5dabe4a931,HRD0002,12.0,Nos,0.0
,,,,,,fc53a9b00e,HRD0003,2.0,Nos,0.0
,,,,,,6ebe601ec4,HRD0007,2.0,Nos,0.0
,,,,,,9d5e63e7d8,HRD0010,4.0,Nos,0.0
,,,,,,d39146bb74,HRD0020,6.0,Nos,0.0
,,,,,,40a47bdcb2,HRD0024,3.0,Nos,0.0
,,,,,,2009786d99,HRD0025,9.0,Nos,0.0
,,,,,,39145b029f,HRD0028,1.0,Nos,0.0
,,,,,,063b3a962c,HRD0029,3.0,Nos,0.0
,,,,,,d23cb7f4a2,IMP0002,1.0,Nos,0.0
,,,,,,aa55292dcb,IMP0001,1.0,Nos,0.0
,,,,,,f4da64c977,HRD0030,1.0,Nos,0.0
,,,,,,03fc94b721,MIS0001,1.0,Nos,0.0
,,,,,,eb9592a106,MIS0003,1.0,Nos,0.0
,,,,,,f269b31eb1,MIS0005,1.0,Nos,0.0
,,,,,,899636404f,HRD0031,1.0,Nos,0.0
,,,,,,d67b45af4c,MIS0009,1.0,Nos,0.0
,,,,,,6cb56236a1,PCK0005,1.0,Nos,0.0
,,,,,,e880e80bc2,PCK0012,1.0,Nos,0.0
,,,,,,acd13025c2,PB0000096,1.0,Nos,0.0
,,,,,,b898b2c9e1,PAI0003,1.0,Nos,0.0
,,,,,,f10cceddec,PAI0008,1.0,Nos,0.0
,,,,,,df59530d9c,PAI0009,1.0,Nos,0.0
,,,,,,44f69f97b3,PAI0036,1.0,Nos,0.0
,,,,,,3e59fa49a0,PAI0042,2.0,Nos,0.0
,,,,,,75d8c98b15,PTC0070,1.0,Nos,0.0
,,,,,,0f385bbf50,PTC0071,1.0,Nos,0.0
,,,,,,1ca51eff5d,PTC0077,1.0,Nos,0.0
,,,,,,f07fd8c970,PTC0078,1.0,Nos,0.0
,,,,,,c576ea0815,RBP0002,1.0,Nos,0.0
,,,,,,cc79a156f5,RBP0004,1.0,Nos,0.0
,,,,,,d2e0fa1257,RBP0007,2.0,Nos,0.0
,,,,,,df39ba241e,RBP0009,1.0,Nos,0.0
,,,,,,a8ffce820b,STK0001,1.0,Nos,0.0
,,,,,,24643ca14f,STK0002,1.0,Nos,0.0
,,,,,,35e407ac0e,STK0003,1.0,Nos,0.0
,,,,,,c433c0cfe1,STK0004,1.0,Nos,0.0
,,,,,,9c2625c833,STK0005,1.0,Nos,0.0
,,,,,,e360302b4f,STK0006,1.0,Nos,0.0
,,,,,,eebdd478cb,STK0010,1.0,Nos,0.0
,,,,,,9224cacafd,STK0015,1.0,Nos,0.0
,,,,,,b317e8728e,STK0020,1.0,Nos,0.0
,,,,,,e04f58eb6f,STK0024,1.0,Nos,0.0
,,,,,,bf74f7196d,STK0025,1.0,Nos,0.0
,,,,,,658bebe6c3,STK0026,1.0,Nos,0.0
,,,,,,20d77a6859,STK0031,1.0,Nos,0.0
,,,,,,754a5eb10a,STK0037,1.0,Nos,0.0
,,,,,,d3be67ad82,STK0039,1.0,Nos,0.0
,,,,,,d06b7e9a0e,TNK0012,1.0,Nos,0.0
,,,,,,dfbcb3d29b,PCK0022,1.0,Nos,0.0
,,,,,,179a6707dd,PCK0023,1.0,Nos,0.0
,,,,,,e298b27148,WIH0002,1.0,Nos,0.0
,,,,,,3f55109bd7,RBP0019,2700.0,Millimeter,0.0
,,,,,,ac1f827d93,MIS0012,1.0,Millimeter,0.0
,,,,,,bc5c3717d8,PCK0001,4640.0,Millimeter,0.0
,,,,,,27902752ef,PCK0009,1250.0,Millimeter,0.0
,,,,,,fd50f66d6f,CON0001,1.0,Gram,0.0
,,,,,,366ba6b0c7,CON0002,1.0,Gram,0.0
,,,,,,49b5f7734a,CON0003,1.0,Gram,0.0
,,,,,,65ac797423,CON0004,1.0,Gram,0.0
BOM-TEM0000038-001,TEM0000038,Real Appliances Private Limited,1.0,INR,1.0,d17f6f63fa,PCK0028,1.0,Set,0.0
,,,,,,fa33b74f2c,ELE0013,1.0,Nos,0.0
,,,,,,d75da21486,ELC0005,1.0,Nos,0.0
,,,,,,374dd768a0,HRD0002,4.0,Nos,0.0
,,,,,,975a309a83,HRD0007,3.0,Nos,0.0
,,,,,,753f764388,HRD0017,4.0,Nos,0.0
,,,,,,53f9193dfe,HRD0023,4.0,Nos,0.0
,,,,,,c242fdd9be,IMP0002,1.0,Nos,0.0
,,,,,,3f82ec49ec,IMP0001,1.0,Nos,0.0
,,,,,,1b74e725ed,HRD0034,1.0,Nos,0.0
,,,,,,70bbac1e73,IMP0003,1.0,Nos,0.0
,,,,,,4ea9cc2026,IMP0007,1.0,Nos,0.0
,,,,,,8ae9f75c2e,HRD0032,1.0,Nos,0.0
,,,,,,0fa2d67928,MIS0003,1.0,Nos,0.0
,,,,,,e1371ad984,MIS0004,1.0,Nos,0.0
,,,,,,241c14a187,MIS0005,1.0,Nos,0.0
,,,,,,57d4e8e251,MIS0009,100.0,Nos,0.0
,,,,,,d42ee86c80,PCK0005,1.0,Nos,0.0
,,,,,,2d958056a3,PCK0012,1.0,Nos,0.0
,,,,,,fbc2be3697,PB0000098,1.0,Nos,0.0
,,,,,,b811381e29,PAI0034,1.0,Nos,0.0
,,,,,,a22cae457c,PAI0047,2.0,Nos,0.0
,,,,,,87fc9fe22f,PTC0061,1.0,Nos,0.0
,,,,,,53ea95d869,PTC0064,1.0,Nos,0.0
,,,,,,cb63c1490c,PTC0065,1.0,Nos,0.0
,,,,,,5d6fc581a5,PTC0068,1.0,Nos,0.0
,,,,,,4f1d57b221,PTC0069,1.0,Nos,0.0
,,,,,,8972d877e0,PTC0070,1.0,Nos,0.0
,,,,,,c4f567265e,PTC0071,1.0,Nos,0.0
,,,,,,d6a46cc3c1,PTC0077,1.0,Nos,0.0
,,,,,,816d3f4bd9,PTC0078,1.0,Nos,0.0
,,,,,,a032df0a94,RBP0010,1.0,Nos,0.0
,,,,,,904b519b7b,STK0001,1.0,Nos,0.0
,,,,,,eda2085f82,STK0002,1.0,Nos,0.0
,,,,,,807e12a533,STK0003,1.0,Nos,0.0
,,,,,,24694a2eab,STK0004,1.0,Nos,0.0
,,,,,,96247b1583,STK0005,1.0,Nos,0.0
,,,,,,572afdca86,STK0006,1.0,Nos,0.0
,,,,,,9d72bf32cf,STK0009,1.0,Nos,0.0
,,,,,,b7e166d3d8,STK0014,1.0,Nos,0.0
,,,,,,74a44683ae,STK0019,1.0,Nos,0.0
,,,,,,63c4266c9b,STK0023,1.0,Nos,0.0
,,,,,,a6de5fc7ef,STK0025,1.0,Nos,0.0
,,,,,,773c20588b,STK0026,1.0,Nos,0.0
,,,,,,003ca41fad,STK0029,1.0,Nos,0.0
,,,,,,859990ffcd,STK0030,1.0,Nos,0.0
,,,,,,2c0de241c1,TNK0026,1.0,Nos,0.0
,,,,,,5a112bc329,PCK0022,1.0,Nos,0.0
,,,,,,2a32caf0af,WIH0001,1.0,Nos,0.0
,,,,,,8dc8697123,WIH0002,1.0,Nos,0.0
,,,,,,63ab0355be,PCK0001,3800.0,Millimeter,0.0
,,,,,,00b93b8665,PCK0009,1870.0,Millimeter,0.0
,,,,,,150c6d25cd,CEM0001,672.0,Gram,0.0
,,,,,,83b148ca4e,CEM0002,560.0,Gram,0.0
BOM-TEM0000039-001,TEM0000039,Real Appliances Private Limited,1.0,INR,1.0,02afc0555b,PCK0028,1.0,Set,0.0
,,,,,,2f0fbb50a8,ELE0013,1.0,Nos,0.0
,,,,,,e8cc274b10,ELC0005,1.0,Nos,0.0
,,,,,,42d74e75cd,HRD0002,4.0,Nos,0.0
,,,,,,b87db00b5f,HRD0007,3.0,Nos,0.0
,,,,,,5ca0da4e4b,HRD0017,4.0,Nos,0.0
,,,,,,faa7b55898,HRD0023,4.0,Nos,0.0
,,,,,,e900e7fec5,IMP0002,1.0,Nos,0.0
,,,,,,bb588ec55c,IMP0001,1.0,Nos,0.0
,,,,,,6fb7a2514e,HRD0034,1.0,Nos,0.0
,,,,,,60fccd1d23,IMP0007,1.0,Nos,0.0
,,,,,,5ee568d802,HRD0032,1.0,Nos,0.0
,,,,,,b0560b8503,MIS0003,1.0,Nos,0.0
,,,,,,c42b4f3126,MIS0004,1.0,Nos,0.0
,,,,,,1863750af2,MIS0005,1.0,Nos,0.0
,,,,,,7c86fdea6b,MIS0009,100.0,Nos,0.0
,,,,,,2ada9fd496,PCK0005,1.0,Nos,0.0
,,,,,,004681ce90,PCK0012,1.0,Nos,0.0
,,,,,,2ac6035049,PB0000098,1.0,Nos,0.0
,,,,,,cc1f2dd495,PAI0034,1.0,Nos,0.0
,,,,,,cad8c58c34,PAI0047,2.0,Nos,0.0
,,,,,,99f7c14c51,PTC0061,1.0,Nos,0.0
,,,,,,f177992685,PTC0064,1.0,Nos,0.0
,,,,,,1497ec2fc7,PTC0065,1.0,Nos,0.0
,,,,,,a2d762d969,PTC0068,1.0,Nos,0.0
,,,,,,c72285a54e,PTC0069,1.0,Nos,0.0
,,,,,,bbf7bb647b,PTC0070,1.0,Nos,0.0
,,,,,,a1c70d0d7b,PTC0071,1.0,Nos,0.0
,,,,,,ab53b23250,PTC0077,1.0,Nos,0.0
,,,,,,aab6e2a724,PTC0078,1.0,Nos,0.0
,,,,,,c481ce46c1,RBP0010,1.0,Nos,0.0
,,,,,,ff2db92b00,STK0001,1.0,Nos,0.0
,,,,,,ed864a9d21,STK0002,1.0,Nos,0.0
,,,,,,cdc5ece09b,STK0003,1.0,Nos,0.0
,,,,,,0d00d5fb1e,STK0004,1.0,Nos,0.0
,,,,,,ea5fe83879,STK0005,1.0,Nos,0.0
,,,,,,3fcdd8f51d,STK0006,1.0,Nos,0.0
,,,,,,74c7c5dc11,STK0009,1.0,Nos,0.0
,,,,,,87dbedaebe,STK0014,1.0,Nos,0.0
,,,,,,3eb2525e10,STK0019,1.0,Nos,0.0
,,,,,,d96243620f,STK0023,1.0,Nos,0.0
,,,,,,351e323bdc,STK0025,1.0,Nos,0.0
,,,,,,eb5e0fc991,STK0026,1.0,Nos,0.0
,,,,,,01a2e689f8,STK0029,1.0,Nos,0.0
,,,,,,a1751be3e6,STK0030,1.0,Nos,0.0
,,,,,,c5e6153d83,TNK0026,1.0,Nos,0.0
,,,,,,b5c31e0cad,PCK0022,1.0,Nos,0.0
,,,,,,37177772000,WIH0001,1.0,Nos,0.0
,,,,,,958d252d43,WIH0002,1.0,Nos,0.0
,,,,,,c5ebda4b89,PCK0001,3800.0,Millimeter,0.0
,,,,,,2848210834,PCK0009,1870.0,Millimeter,0.0
,,,,,,c1dc835b1b,CEM0001,672.0,Gram,0.0
,,,,,,179df2c162,CEM0002,560.0,Gram,0.0
BOM-TEM0000040-001,TEM0000040,Real Appliances Private Limited,1.0,INR,1.0,d53249cae4,PCK0029,1.0,Set,0.0
,,,,,,315fbb3759,ELE0014,1.0,Nos,0.0
,,,,,,0f3e048b8a,ELC0005,1.0,Nos,0.0
,,,,,,892cfe94ef,HRD0002,4.0,Nos,0.0
,,,,,,fa6940c0be,HRD0007,3.0,Nos,0.0
,,,,,,994af3e0a5,HRD0017,4.0,Nos,0.0
,,,,,,fcda9289f2,HRD0023,4.0,Nos,0.0
,,,,,,3795db70e9,IMP0002,1.0,Nos,0.0
,,,,,,dd36e58ae7,IMP0001,1.0,Nos,0.0
,,,,,,373bb53024,HRD0034,1.0,Nos,0.0
,,,,,,7f0df1a522,IMP0006,1.0,Nos,0.0
,,,,,,cd1141c6dd,IMP0007,1.0,Nos,0.0
,,,,,,42809a1bf9,HRD0032,1.0,Nos,0.0
,,,,,,4df8b6acb5,MIS0003,1.0,Nos,0.0
,,,,,,45659e5e80,MIS0004,1.0,Nos,0.0
,,,,,,70d857146e,MIS0005,1.0,Nos,0.0
,,,,,,68e8049380,MIS0009,100.0,Nos,0.0
,,,,,,aa06791da2,PCK0005,1.0,Nos,0.0
,,,,,,24a6435b72,PCK0012,1.0,Nos,0.0
,,,,,,64498a8ef3,PB0000098,1.0,Nos,0.0
,,,,,,ef830fa68d,PAI0035,1.0,Nos,0.0
,,,,,,5d23d445f1,PAI0049,2.0,Nos,0.0
,,,,,,97c9b78314,PTC0061,1.0,Nos,0.0
,,,,,,f779bd807f,PTC0064,1.0,Nos,0.0
,,,,,,6e1d08f3ff,PTC0065,1.0,Nos,0.0
,,,,,,0b23a2edf3,PTC0068,1.0,Nos,0.0
,,,,,,b51e2d66c0,PTC0069,1.0,Nos,0.0
,,,,,,b0755283c6,PTC0070,1.0,Nos,0.0
,,,,,,f0e27861fa,PTC0071,1.0,Nos,0.0
,,,,,,45a97f4416,PTC0077,1.0,Nos,0.0
,,,,,,912866c5fc,PTC0078,1.0,Nos,0.0
,,,,,,b156e55df6,RBP0010,1.0,Nos,0.0
,,,,,,0415fe5c4d,STK0001,1.0,Nos,0.0
,,,,,,01e583efa3,STK0002,1.0,Nos,0.0
,,,,,,852f971c77,STK0003,1.0,Nos,0.0
,,,,,,42fc79562f,STK0004,1.0,Nos,0.0
,,,,,,5dfb5ea93f,STK0005,1.0,Nos,0.0
,,,,,,eb314a221d,STK0006,1.0,Nos,0.0
,,,,,,52b03c0b0e,STK0014,1.0,Nos,0.0
,,,,,,67fe94d8e0,STK0019,1.0,Nos,0.0
,,,,,,93d479c3e8,STK0023,1.0,Nos,0.0
,,,,,,a53f1b3949,STK0025,1.0,Nos,0.0
,,,,,,77c3a466d1,STK0026,1.0,Nos,0.0
,,,,,,eb777db7fc,STK0029,1.0,Nos,0.0
,,,,,,947eb96999,STK0030,1.0,Nos,0.0
,,,,,,adb3358b7f,PCK0022,1.0,Nos,0.0
,,,,,,46b35b854f,WIH0001,1.0,Nos,0.0
,,,,,,4ba8a4a299,WIH0002,1.0,Nos,0.0
,,,,,,8adc9a7648,PCK0001,3800.0,Millimeter,0.0
,,,,,,3db182ac32,PCK0009,1870.0,Millimeter,0.0
,,,,,,346a987088,CEM0001,672.0,Gram,0.0
,,,,,,3b4c7b19e6,CEM0002,560.0,Gram,0.0
BOM-TEM0000041-001,TEM0000041,Real Appliances Private Limited,1.0,INR,1.0,7f2a684550,WIH0006,1.0,Set,0.0
,,,,,,2b9f1e0937,ELE0008,1.0,Nos,0.0
,,,,,,1787c9eeba,ASP0014,1.0,Nos,0.0
,,,,,,2fc697af2d,BRK0005,1.0,Nos,0.0
,,,,,,491073405,ELC0003,1.0,Nos,0.0
,,,,,,7418663d8f,ELC0009,1.0,Nos,0.0
,,,,,,12920de646,HRD0004,2.0,Nos,0.0
,,,,,,b9a0657f1d,HRD0005,11.0,Nos,0.0
,,,,,,6d0a21ae45,HRD0007,2.0,Nos,0.0
,,,,,,e461441d8e,HRD0017,4.0,Nos,0.0
,,,,,,d7ceecf2d9,HRD0020,4.0,Nos,0.0
,,,,,,a9e9d0ca1e,HRD0021,6.0,Nos,0.0
,,,,,,3214cea172,HRD0024,3.0,Nos,0.0
,,,,,,4c1e90a66e,HRD0026,3.0,Nos,0.0
,,,,,,ff205588d2,HRD0027,3.0,Nos,0.0
,,,,,,844395029f,HRD0029,3.0,Nos,0.0
,,,,,,87bf2c74c6,IMP0002,1.0,Nos,0.0
,,,,,,f4023e10cd,IMP0004,1.0,Nos,0.0
,,,,,,e6bb9f52ed,HRD0030,1.0,Nos,0.0
,,,,,,791672c607,MIS0001,1.0,Nos,0.0
,,,,,,d323ba8b5f,MIS0003,1.0,Nos,0.0
,,,,,,e4e7bef520,MIS0007,1.0,Nos,0.0
,,,,,,9d8a383b65,HRD0031,1.0,Nos,0.0
,,,,,,87a0753881,MIS0009,100.0,Nos,0.0
